City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
390,Reserva,BR,2021-11-11 18:35:26,-24.6503,-50.8506,65.97,74,58,6.06
391,Mackay,AU,2021-11-11 18:31:06,-21.15,149.2,80.58,89,40,13.8
392,Lagos,NG,2021-11-11 18:35:27,6.5833,3.75,73.72,91,41,4.74
393,Muscat,OM,2021-11-11 18:35:27,23.6139,58.5922,78.82,53,0,4.34
394,Iisalmi,FI,2021-11-11 18:35:27,63.5592,27.1907,37.42,85,100,6.87
395,Port Hedland,AU,2021-11-11 18:35:27,-20.3167,118.5667,68.05,73,0,4.61
396,Gao,ML,2021-11-11 18:35:28,16.6362,1.637,84.27,14,17,9.37
397,Camopi,GF,2021-11-11 18:35:28,3.1655,-52.3158,82.58,78,36,3.09
398,Kuito,AO,2021-11-11 18:35:28,-12.3833,16.9333,63.25,76,100,2.15
399,Sayyan,YE,2021-11-11 18:35:29,15.1718,44.3244,54.19,34,0,4.9
400,Chontalpa,MX,2021-11-11 18:35:29,17.7,-93.5167,81.23,64,0,1.23
401,Chopovychi,UA,2021-11-11 18:35:29,50.8332,28.9533,36.99,52,100,8.79
402,Tautira,PF,2021-11-11 18:33:39,-17.7333,-149.15,82.42,76,46,14.32
403,Barinas,VE,2021-11-11 18:35:29,8.6226,-70.2075,87.49,36,24,7.4
404,Zaraza,VE,2021-11-11 18:35:30,9.3503,-65.3245,97.07,27,92,6.46
405,Grants Pass,US,2021-11-11 18:34:04,42.439,-123.3284,62.37,83,75,1.99
406,Anupgarh,IN,2021-11-11 18:35:30,29.1911,73.2086,72.54,21,0,2.89
407,Longyearbyen,SJ,2021-11-11 18:35:30,78.2186,15.6401,6.64,61,40,9.22
408,Sisimiut,GL,2021-11-11 18:35:31,66.9395,-53.6735,12.99,85,67,8.7
409,Fukuchiyama,JP,2021-11-11 18:35:31,35.3,135.1167,50.5,88,69,4.0
410,Muisne,EC,2021-11-11 18:35:31,0.6,-80.0333,82.51,77,96,8.59
411,Rong Kwang,TH,2021-11-11 18:35:31,18.339,100.3174,74.01,97,100,1.5
412,Chegdomyn,RU,2021-11-11 18:35:32,51.1167,133.0167,18.03,97,97,1.1
413,Ilulissat,GL,2021-11-11 18:35:32,69.2167,-51.1,12.22,62,40,9.22
414,Beloha,MG,2021-11-11 18:35:32,-25.1667,45.05,69.37,75,73,9.24
415,Hami,CN,2021-11-11 18:35:33,42.8,93.45,28.42,51,74,1.68
416,Hithadhoo,MV,2021-11-11 18:36:33,-0.6,73.0833,82.71,75,51,18.81
417,Coquimbo,CL,2021-11-11 18:33:05,-29.9533,-71.3436,58.73,82,90,11.5
418,Muroto,JP,2021-11-11 18:36:33,33.2833,134.15,60.85,64,6,23.17
419,Hambantota,LK,2021-11-11 18:36:33,6.1241,81.1185,79.14,100,20,8.05
420,Mocuba,MZ,2021-11-11 18:36:34,-16.8392,36.9856,75.79,85,96,4.74
421,Karratha,AU,2021-11-11 18:36:34,-20.7377,116.8463,74.28,53,78,5.91
422,Naifaru,MV,2021-11-11 18:36:34,5.4444,73.3657,82.15,77,4,20.56
423,Segezha,RU,2021-11-11 18:36:35,63.7415,34.3222,34.7,88,99,11.68
424,Saint Anthony,US,2021-11-11 18:36:35,45.0205,-93.218,41.14,76,90,7.0
425,Karakol,KG,2021-11-11 18:36:35,42.4907,78.3936,29.59,55,2,6.87
426,Kharp,RU,2021-11-11 18:33:10,66.8014,65.8081,10.33,98,100,4.38
427,Kushmurun,KZ,2021-11-11 18:36:36,52.4503,64.6311,28.35,95,100,13.29
428,North Bend,US,2021-11-11 18:34:13,43.4065,-124.2243,64.92,98,90,5.75
429,Katobu,ID,2021-11-11 18:36:36,-4.9408,122.5276,76.59,91,100,0.47
430,Lazaro Cardenas,MX,2021-11-11 18:36:36,17.9583,-102.2,83.19,67,93,7.58
431,Makakilo City,US,2021-11-11 18:36:37,21.3469,-158.0858,78.62,71,1,0.0
432,Trinidad,BO,2021-11-11 18:36:37,-14.8333,-64.9,87.78,62,75,13.8
433,Cervo,ES,2021-11-11 18:36:37,43.6702,-7.4101,52.97,79,8,4.23
434,Longhua,CN,2021-11-11 18:36:38,23.6137,114.1919,61.11,61,93,2.82
435,Rawlins,US,2021-11-11 18:36:17,41.7911,-107.2387,40.35,50,1,29.93
436,Bandarbeyla,SO,2021-11-11 18:36:38,9.4942,50.8122,79.05,79,91,16.31
437,Eyl,SO,2021-11-11 18:36:38,7.9803,49.8164,79.34,78,100,14.27
438,Mandalgovi,MN,2021-11-11 18:36:38,45.7625,106.2708,25.34,57,7,9.46
439,Ambilobe,MG,2021-11-11 18:33:35,-13.2,49.05,77.0,81,100,4.61
440,Cheremkhovo,RU,2021-11-11 18:36:39,53.1561,103.0675,25.92,67,100,2.77
441,Kudahuvadhoo,MV,2021-11-11 18:36:39,2.6708,72.8944,82.78,76,30,20.69
442,Buraydah,SA,2021-11-11 18:36:39,26.326,43.975,72.05,23,81,8.99
443,Port Keats,AU,2021-11-11 18:36:40,-14.25,129.55,83.07,76,100,7.49
444,Svetlyy,RU,2021-11-11 18:36:40,54.675,20.1347,44.96,89,100,15.23
445,Mitu,CO,2021-11-11 18:36:40,1.1983,-70.1733,84.54,62,100,3.4
446,Dalvik,IS,2021-11-11 18:36:40,65.9702,-18.5286,13.93,71,38,10.78
447,Esmeraldas,BR,2021-11-11 18:35:51,-19.7625,-44.3139,68.31,97,100,4.68
448,Beisfjord,NO,2021-11-11 18:36:41,68.3751,17.5988,40.24,98,100,0.51
449,Gweta,BW,2021-11-11 18:36:41,-20.1833,25.2333,82.62,38,95,11.43
450,Lodja,CD,2021-11-11 18:36:41,-3.4833,23.4333,71.31,94,76,1.07
451,Lensk,RU,2021-11-11 18:33:10,60.7253,114.9278,25.43,90,100,10.58
452,Prince Rupert,CA,2021-11-11 18:36:42,54.3161,-130.3201,47.89,72,90,13.8
453,Peterhead,GB,2021-11-11 18:36:42,57.5058,-1.7981,49.1,87,91,21.14
454,Andenes,NO,2021-11-11 18:36:42,69.3143,16.1194,37.38,87,0,4.61
455,Cabinda,AO,2021-11-11 18:36:43,-5.55,12.2,77.74,83,87,8.7
456,Cockburn Town,TC,2021-11-11 18:36:43,21.4612,-71.1419,82.33,72,57,18.19
457,Maryborough,AU,2021-11-11 18:36:43,-25.5333,152.7,73.99,92,100,11.25
458,Abrau-Dyurso,RU,2021-11-11 18:36:44,44.69,37.59,31.46,73,10,3.78
459,Rio Gallegos,AR,2021-11-11 18:32:28,-51.6226,-69.2181,62.65,20,20,20.71
460,Vila Velha,BR,2021-11-11 18:36:44,-20.3297,-40.2925,71.55,96,90,11.01
461,Pandan,PH,2021-11-11 18:36:44,14.0453,124.1694,79.61,88,100,11.52
462,Inhambane,MZ,2021-11-11 18:37:14,-23.865,35.3833,75.18,83,40,5.75
463,Cayenne,GF,2021-11-11 18:37:44,4.9333,-52.3333,84.24,78,75,4.0
464,Ixtapa,MX,2021-11-11 18:37:45,20.7,-105.2,83.43,58,1,0.0
465,Podstepki,RU,2021-11-11 18:37:45,53.5151,49.1355,30.85,49,100,18.63
466,Calama,CL,2021-11-11 18:37:45,-22.4667,-68.9333,75.69,7,2,19.57
467,Faanui,PF,2021-11-11 18:37:46,-16.4833,-151.75,79.34,73,65,14.63
468,Hwange,ZW,2021-11-11 18:37:46,-18.3693,26.5019,78.78,46,100,1.99
469,Topchikha,RU,2021-11-11 18:37:46,52.8192,83.1185,32.58,68,100,12.66
470,Tiznit,MA,2021-11-11 18:37:47,29.5833,-9.5,58.24,51,93,2.06
471,Little Current,CA,2021-11-11 18:37:47,45.9793,-81.9248,50.09,65,100,29.24
472,Simbahan,PH,2021-11-11 18:37:47,6.3032,120.5836,81.25,81,100,9.73
473,Torbay,CA,2021-11-11 18:37:47,47.6666,-52.7314,39.58,92,90,19.57
474,Talnakh,RU,2021-11-11 18:37:48,69.4865,88.3972,-8.68,97,100,8.19
475,Nhulunbuy,AU,2021-11-11 18:37:48,-12.2333,136.7667,83.01,83,40,8.05
476,Amur,RU,2021-11-11 18:35:34,54.0,128.0,14.92,67,100,4.99
477,Takab,IR,2021-11-11 18:37:48,36.4009,47.1133,34.77,92,100,7.9
478,Port Blair,IN,2021-11-11 18:37:49,11.6667,92.75,81.32,80,24,9.66
479,Alice Springs,AU,2021-11-11 18:37:46,-23.7,133.8833,53.15,82,0,9.22
480,Diamantino,BR,2021-11-11 18:33:22,-14.4086,-56.4461,82.33,77,99,6.46
481,San Rafael Del Sur,NI,2021-11-11 18:37:49,11.8485,-86.4384,85.17,58,3,8.77
482,Villazon,BO,2021-11-11 18:37:49,-22.0866,-65.5942,69.98,17,9,18.39
483,Auki,SB,2021-11-11 18:37:50,-8.7676,160.7034,77.76,88,48,4.5
484,Petropavlivka,UA,2021-11-11 18:37:50,48.4564,36.4367,34.59,61,100,7.34
485,Port-Gentil,GA,2021-11-11 18:37:50,-0.7193,8.7815,78.76,89,40,9.22
486,Edson,CA,2021-11-11 18:37:50,53.5835,-116.4356,24.94,54,1,2.3
487,Tambura,SS,2021-11-11 18:37:51,5.6,27.4667,70.77,91,100,3.11
488,Anadyr,RU,2021-11-11 18:37:51,64.75,177.4833,1.9,92,0,6.71
489,Khandyga,RU,2021-11-11 18:37:51,62.6667,135.6,10.96,97,100,2.53
490,Hervey Bay,AU,2021-11-11 18:37:51,-25.2986,152.8535,76.03,89,100,20.58
491,Pochutla,MX,2021-11-11 18:37:52,15.7432,-96.4661,87.82,41,1,7.61
492,Qitaihe,CN,2021-11-11 18:37:52,45.8,130.85,26.53,78,100,14.27
493,Novyy Urengoy,RU,2021-11-11 18:37:52,66.0833,76.6333,7.65,83,100,14.88
494,Mehamn,NO,2021-11-11 18:37:53,71.0357,27.8492,37.58,80,99,17.43
495,Verkhoshizhemye,RU,2021-11-11 18:37:53,58.011,49.1038,33.24,95,100,12.57
496,Batemans Bay,AU,2021-11-11 18:37:53,-35.7167,150.1833,55.2,96,100,2.44
497,Manado,ID,2021-11-11 18:37:54,1.487,124.8455,75.97,94,40,0.0
498,Illapel,CL,2021-11-11 18:37:54,-31.6308,-71.1653,76.42,37,0,9.35
499,Corvallis,US,2021-11-11 18:37:54,44.5646,-123.262,62.53,85,90,5.99
500,Nishihara,JP,2021-11-11 18:37:55,26.1842,127.7558,67.28,52,40,10.36
501,Vanimo,PG,2021-11-11 18:37:55,-2.6741,141.3028,77.32,90,80,4.29
502,San Fernando,PH,2021-11-11 18:37:55,15.0286,120.6898,82.15,81,26,3.44
503,Molango,MX,2021-11-11 18:37:56,20.7833,-98.7167,69.94,43,1,6.8
504,Tabou,CI,2021-11-11 18:37:56,4.423,-7.3528,78.55,87,83,5.37
505,Esna,EG,2021-11-11 18:37:56,25.2934,32.554,73.42,22,100,9.1
506,The Valley,AI,2021-11-11 18:37:57,18.217,-63.0578,87.66,66,40,16.11
507,Rovaniemi,FI,2021-11-11 18:37:57,66.5,25.7167,31.41,100,90,6.91
508,Sakakah,SA,2021-11-11 18:38:57,29.9697,40.2064,62.17,20,17,8.1
509,Nalut,LY,2021-11-11 18:38:57,30.3333,10.85,59.94,35,1,7.63
510,Yuancheng,CN,2021-11-11 18:38:58,36.652,107.7896,32.14,35,0,4.18
511,Odweyne,SO,2021-11-11 18:38:58,9.4092,45.064,70.7,52,100,4.81
512,Kiama,AU,2021-11-11 18:38:58,-34.6833,150.8667,57.99,94,100,5.75
513,Inta,RU,2021-11-11 18:38:59,66.0317,60.1659,15.26,83,100,8.03
514,Beysehir,TR,2021-11-11 18:38:59,37.6773,31.7246,37.63,54,0,5.64
515,Nurlat,RU,2021-11-11 18:38:59,54.4277,50.8051,28.4,94,100,17.0
516,Muswellbrook,AU,2021-11-11 18:39:00,-32.2667,150.9,58.33,98,100,2.84
517,Novaya Lyada,RU,2021-11-11 18:39:00,52.7131,41.6387,32.11,54,100,12.55
518,Boa Vista,BR,2021-11-11 18:39:00,2.8197,-60.6733,91.38,46,75,13.8
519,Kesztolc,HU,2021-11-11 18:39:01,47.7127,18.8018,43.92,73,7,2.39
520,Yar-Sale,RU,2021-11-11 18:37:13,66.8333,70.8333,14.22,87,99,17.98
521,Dawei,MM,2021-11-11 18:39:02,14.0833,98.2,73.44,84,96,4.56
522,Ulagan,RU,2021-11-11 18:39:02,50.6321,87.9563,15.4,75,95,2.46
523,Constitucion,CL,2021-11-11 18:37:18,-35.3333,-72.4167,61.66,66,100,7.81
524,Tambopata,PE,2021-11-11 18:39:02,-12.7333,-69.1833,93.09,52,40,6.91
525,Luwuk,ID,2021-11-11 18:39:03,-0.9516,122.7875,78.44,83,100,2.08
526,Alyangula,AU,2021-11-11 18:39:03,-13.8483,136.4192,84.07,79,40,10.36
527,Beidao,CN,2021-11-11 18:39:03,34.5686,105.8933,35.51,44,1,1.28
528,Illela,NG,2021-11-11 18:39:03,13.7292,5.2975,85.86,18,75,3.22
529,Lingao,CN,2021-11-11 18:39:04,19.9103,109.6859,71.28,82,100,10.22
530,Kargil,IN,2021-11-11 18:39:04,34.5667,76.1,19.58,53,0,2.77
531,Leua,SK,2021-11-11 18:39:04,48.2156,18.6071,44.49,74,6,3.22
532,Digby,CA,2021-11-11 18:39:04,44.6169,-65.7655,46.58,58,7,10.65
533,Great Falls,US,2021-11-11 18:39:05,47.5002,-111.3008,41.92,44,90,5.01
534,Bereda,ES,2021-11-11 18:39:05,43.2686,-7.5406,48.92,100,5,2.57
535,Zeya,RU,2021-11-11 18:39:05,53.75,127.2667,18.46,66,96,3.85
536,Usinsk,RU,2021-11-11 18:39:06,65.9939,57.5281,18.46,92,100,13.35
537,Mareeba,AU,2021-11-11 18:39:06,-17.0,145.4333,75.92,98,39,0.45
538,Holme,DK,2021-11-11 18:39:06,56.1138,10.1725,47.75,89,98,9.33
539,High Level,CA,2021-11-11 18:39:06,58.5169,-117.136,23.11,100,90,9.22
540,Port Lincoln,AU,2021-11-11 18:39:07,-34.7333,135.8667,54.18,73,100,19.06
541,Leningradskiy,RU,2021-11-11 18:39:07,69.3833,178.4167,-6.77,97,40,4.9
542,Fuxin,CN,2021-11-11 18:39:07,42.0156,121.6589,27.12,75,8,3.83
543,Conde,BR,2021-11-11 18:37:15,-7.2597,-34.9075,85.46,66,75,14.97
544,Ahuimanu,US,2021-11-11 18:39:08,21.4447,-157.8378,79.79,68,1,8.05
545,Quesnel,CA,2021-11-11 18:34:53,52.9999,-122.5029,34.3,86,1,4.61
546,Calatayud,ES,2021-11-11 18:39:08,41.3535,-1.6432,63.18,72,21,2.82
547,Brookhaven,US,2021-11-11 18:39:08,31.5791,-90.4407,70.75,76,97,7.94
548,Dumas,US,2021-11-11 18:39:09,35.8656,-101.9732,54.75,37,1,0.0
549,Jumla,NP,2021-11-11 18:39:09,29.2747,82.1838,43.32,54,5,4.74
550,Stromness,GB,2021-11-11 18:39:09,58.965,-3.296,50.25,82,100,18.01
551,Mazatlan,MX,2021-11-11 18:39:09,23.2167,-106.4167,85.96,62,40,0.0
552,Roma,US,2021-11-11 18:39:10,43.2128,-75.4557,58.12,55,40,9.22
553,Altay,CN,2021-11-11 18:40:10,47.8667,88.1167,23.11,47,0,7.99
554,Broadstairs,GB,2021-11-11 18:40:10,51.3591,1.4394,55.15,84,39,3.0
555,Ayan,RU,2021-11-11 18:40:10,56.45,138.1667,29.17,96,100,14.52
556,Hualmay,PE,2021-11-11 18:40:11,-11.0964,-77.6139,69.24,70,43,10.27
557,Cam Ranh,VN,2021-11-11 18:40:11,11.9214,109.1591,75.16,94,75,6.91
558,Maumere,ID,2021-11-11 18:40:11,-8.6199,122.2111,80.76,83,96,6.78
559,Araruama,BR,2021-11-11 18:40:12,-22.8728,-42.3431,73.35,90,100,5.06
560,Pedernales,DO,2021-11-11 18:40:12,18.0384,-71.744,87.42,57,88,3.8
561,Ambon,ID,2021-11-11 18:40:12,-3.6954,128.1814,81.7,79,52,2.84
562,Cabedelo,BR,2021-11-11 18:40:13,-6.9811,-34.8339,86.67,71,34,13.82
563,Najran,SA,2021-11-11 18:40:13,17.4924,44.1277,68.65,27,0,2.01
564,Inuvik,CA,2021-11-11 18:40:13,68.3499,-133.7218,13.21,88,75,2.3
565,Charters Towers,AU,2021-11-11 18:40:13,-20.1,146.2667,75.97,77,100,10.51
566,Koulamoutou,GA,2021-11-11 18:40:14,-1.1303,12.4736,73.53,93,96,1.92
567,Honiara,SB,2021-11-11 18:40:14,-9.4333,159.95,78.57,86,86,5.41
568,Humaita,BR,2021-11-11 18:40:14,-7.5061,-63.0208,92.61,46,91,3.09
569,Olot,ES,2021-11-11 18:40:15,42.181,2.4901,58.3,94,100,5.08
570,Saumur,FR,2021-11-11 18:40:15,47.3333,-0.25,46.83,84,28,5.06
571,Dukat,RU,2021-11-11 18:40:16,62.55,155.55,20.66,95,100,4.81
572,De-Kastri,RU,2021-11-11 18:40:16,51.4667,140.7833,27.75,93,100,6.89
573,Bambanglipuro,ID,2021-11-11 18:40:16,-7.95,110.2833,75.4,93,100,2.71
574,Vao,NC,2021-11-11 18:40:17,-22.6667,167.4833,73.94,82,81,11.34
575,Xiaoshi,CN,2021-11-11 18:40:17,41.2971,124.1209,12.22,97,24,2.55
576,Xuddur,SO,2021-11-11 18:40:17,4.1213,43.8894,82.06,45,100,10.09
577,Nouakchott,MR,2021-11-11 18:40:18,18.0858,-15.9785,85.93,68,100,13.13
578,Lukaya,UG,2021-11-11 18:40:18,-0.1489,31.8748,75.25,87,94,5.5
579,Presidencia Roque Saenz Pena,AR,2021-11-11 18:40:18,-26.7852,-60.4388,92.86,23,0,9.55
580,Lakselv,NO,2021-11-11 18:40:18,70.0513,24.9718,30.02,93,75,2.3
581,Kirakira,SB,2021-11-11 18:38:26,-10.4544,161.9205,80.51,85,31,7.43
582,Gizo,SB,2021-11-11 18:40:19,-8.103,156.8419,82.36,78,97,6.11
583,Narasannapeta,IN,2021-11-11 18:40:19,18.4167,84.05,73.96,93,97,8.59
584,Mawlaik,MM,2021-11-11 18:40:20,23.6333,94.4167,72.61,87,95,0.72
585,Kem,RU,2021-11-11 18:40:20,64.9555,34.5793,34.25,87,100,12.71
586,Trairi,BR,2021-11-11 18:39:21,-3.2778,-39.2689,84.85,66,5,14.32
587,Yulara,AU,2021-11-11 18:40:20,-25.2406,130.9889,51.64,76,0,6.91
